id,"propinsi","kota_kab","kecamatan","kode",reguler,reguler_etd,oke,oke_etd
4955,"SULAWESI TENGGARA","KAB. WAKATOBI","Wangi-Wangi Selatan","KDI20901",69,3,47,5
4956,"SULAWESI TENGGARA","KAB. KOTA BAU-BAU","Bau - Bau","KDI20100",53,4,47,6
4957,"SULAWESI TENGGARA","KAB. KOTA BAU-BAU","Betoambari","KDI20120",53,4,47,6
4958,"SULAWESI TENGGARA","KAB. KOTA BAU-BAU","Bungi","KDI20103",53,4,47,6
4959,"SULAWESI TENGGARA","KAB. KOTA BAU-BAU","Kokalukuna","KDI20121",53,4,47,6
4960,"SULAWESI TENGGARA","KAB. KOTA BAU-BAU","Murhum","KDI20122",53,4,47,6
4961,"SULAWESI TENGGARA","KAB. KOTA BAU-BAU","Sorowalio","KDI20123",53,4,47,6
4962,"SULAWESI TENGGARA","KAB. KOTA BAU-BAU","Wolio","KDI20124",53,4,47,6
4963,"SULAWESI TENGGARA","KOTA KENDARI","Abeli","KDI10014",38,2,31,4
4964,"SULAWESI TENGGARA","KOTA KENDARI","Baruga","KDI10015",38,2,31,4
4965,"SULAWESI TENGGARA","KOTA KENDARI","Kendari","KDI10000",38,2,31,4
4966,"SULAWESI TENGGARA","KOTA KENDARI","Kendar","KDI10016",38,2,31,4
4967,"SULAWESI TENGGARA","KOTA KENDARI","Barat","KDI10017",38,2,31,4
4968,"SULAWESI TENGGARA","KOTA KENDARI","Mandonga","KDI10018",38,2,31,4
4969,"SULAWESI TENGGARA","KOTA KENDARI","Poasia","KDI10019",38,2,31,4
4970,"SULAWESI TENGAH","KAB. BANGGAI","Balantak","PLW20101",69,6,59,8
4971,"SULAWESI TENGAH","KAB. BANGGAI","Batui","PLW20103",69,6,59,8
4972,"SULAWESI TENGAH","KAB. BANGGAI","Boalemo","PLW20116",69,6,59,8
4973,"SULAWESI TENGAH","KAB. BANGGAI","Bunta","PLW20106",69,6,59,8
4974,"SULAWESI TENGAH","KAB. BANGGAI","Kintom","PLW20107",69,6,59,8
4975,"SULAWESI TENGAH","KAB. BANGGAI","Lamala","PLW20109",69,6,59,8
4976,"SULAWESI TENGAH","KAB. BANGGAI","Luwuk","PLW20100",53,4,45,6
4977,"SULAWESI TENGAH","KAB. BANGGAI","Pagimana","PLW20111",69,6,59,8
4978,"SULAWESI TENGAH","KAB. BANGGAI","Toili","PLW20117",69,6,59,8
4979,"SULAWESI TENGAH","KAB. BANGGAI KEPULAUAN","Banggai","PLW20500",64,3,55,5
4980,"SULAWESI TENGAH","KAB. BANGGAI KEPULAUAN","Bokan Kepulauan","PLW20501",69,5,66,7
4981,"SULAWESI TENGAH","KAB. BANGGAI KEPULAUAN","Buko","PLW20502",69,5,66,7
4982,"SULAWESI TENGAH","KAB. BANGGAI KEPULAUAN","Bulagi","PLW20503",69,5,66,7
4983,"SULAWESI TENGAH","KAB. BANGGAI KEPULAUAN","Bulagi Selatan","PLW20504",69,5,66,7
4984,"SULAWESI TENGAH","KAB. BANGGAI KEPULAUAN","Liang","PLW20505",69,5,66,7
4985,"SULAWESI TENGAH","KAB. BANGGAI KEPULAUAN","Lo Bangkurung","PLW20506",69,5,66,7
4986,"SULAWESI TENGAH","KAB. BANGGAI KEPULAUAN","Tinangkung","PLW20507",69,5,66,7
4987,"SULAWESI TENGAH","KAB. BANGGAI KEPULAUAN","Totikum","PLW20508",69,5,66,7
4988,"SULAWESI TENGAH","KAB. BUOL","Biau","PLW20601",69,6,64,8
4989,"SULAWESI TENGAH","KAB. BUOL","Bokat","PLW20602",69,6,64,8
4990,"SULAWESI TENGAH","KAB. BUOL","Bukal","PLW20603",69,6,64,8
4991,"SULAWESI TENGAH","KAB. BUOL","Buol","PLW20600",63,4,54,6
4992,"SULAWESI TENGAH","KAB. BUOL","Bunobogu","PLW20604",69,6,64,8
4993,"SULAWESI TENGAH","KAB. BUOL","Gadung","PLW20605",69,6,64,8
4994,"SULAWESI TENGAH","KAB. BUOL","Lipunoto","PLW20606",69,6,64,8
4995,"SULAWESI TENGAH","KAB. BUOL","Momunu","PLW20607",69,6,64,8
4996,"SULAWESI TENGAH","KAB. BUOL","Paleleh","PLW20608",69,6,64,8
4997,"SULAWESI TENGAH","KAB. BUOL","Tiolan","PLW20609",69,6,64,8
4998,"SULAWESI TENGAH","KAB. DONGGALA","Balaesang","PLW20701",52,6,39,8
4999,"SULAWESI TENGAH","KAB. DONGGALA","Banawa","PLW20700",39,4,30,6
5000,"SULAWESI TENGAH","KAB. DONGGALA","Damsol","PLW20702",52,6,39,8
5001,"SULAWESI TENGAH","KAB. DONGGALA","Dolo","PLW20703",52,6,39,8
5002,"SULAWESI TENGAH","KAB. DONGGALA","Kulawi","PLW20704",52,6,39,8
5003,"SULAWESI TENGAH","KAB. DONGGALA","Marawola","PLW20705",52,6,39,8
5004,"SULAWESI TENGAH","KAB. DONGGALA","Palolo","PLW20706",52,6,39,8
5005,"SULAWESI TENGAH","KAB. DONGGALA","Pipikoro","PLW20707",52,6,39,8
5006,"SULAWESI TENGAH","KAB. DONGGALA","Riopakawa","PLW20708",52,6,39,8
5007,"SULAWESI TENGAH","KAB. DONGGALA","Sigi Biromaru","PLW20709",52,6,39,8
5008,"SULAWESI TENGAH","KAB. DONGGALA","Sindue","PLW20710",52,6,39,8
5009,"SULAWESI TENGAH","KAB. DONGGALA","Sirenja","PLW20711",52,6,39,8
5010,"SULAWESI TENGAH","KAB. DONGGALA","Sojol","PLW20712",52,6,39,8
5011,"SULAWESI TENGAH","KAB. DONGGALA","Tawaeli","PLW20713",52,6,39,8
5012,"SULAWESI TENGAH","KAB. MOROWALI","Bahodopi","PLW20805",69,6,67,8
5013,"SULAWESI TENGAH","KAB. MOROWALI","Bungku","PLW20800",61,4,51,6
5014,"SULAWESI TENGAH","KAB. MOROWALI","Bumi Raya","PLW20806",69,6,67,8
5015,"SULAWESI TENGAH","KAB. MOROWALI","Bungku Barat","PLW20801",69,4,51,6
5016,"SULAWESI TENGAH","KAB. MOROWALI","Bungku Selatan","PLW20802",69,4,51,6
5017,"SULAWESI TENGAH","KAB. MOROWALI","Bungku Tengah","PLW20803",69,4,51,6
5018,"SULAWESI TENGAH","KAB. MOROWALI","Bungku Utara","PLW20804",69,4,51,6
5019,"SULAWESI TENGAH","KAB. MOROWALI","Lembo","PLW20807",69,6,67,8
5020,"SULAWESI TENGAH","KAB. MOROWALI","Mamosalato","PLW20808",69,6,67,8
5021,"SULAWESI TENGAH","KAB. MOROWALI","Menui Kepulauan","PLW20809",69,6,67,8
5022,"SULAWESI TENGAH","KAB. MOROWALI","Mori Atas","PLW20810",69,6,67,8
5023,"SULAWESI TENGAH","KAB. MOROWALI","Petasia","PLW20811",69,6,67,8
5024,"SULAWESI TENGAH","KAB. MOROWALI","Soyo Jaya","PLW20812",69,6,67,8
5025,"SULAWESI TENGAH","KAB. MOROWALI","Wita Ponda","PLW20813",69,6,67,8
5026,"SULAWESI TENGAH","KAB. PARIGI MOUTONG","Ampibabo","PLW20901",58,6,45,8
5027,"SULAWESI TENGAH","KAB. PARIGI MOUTONG","Bolano Lambunu","PLW20902",58,6,45,8
5028,"SULAWESI TENGAH","KAB. PARIGI MOUTONG","Kasimbar","PLW20903",58,6,45,8
5029,"SULAWESI TENGAH","KAB. PARIGI MOUTONG","Moutong","PLW20904",58,6,45,8
5030,"SULAWESI TENGAH","KAB. PARIGI MOUTONG","Parigi","PLW20900",44,4,35,6
5031,"SULAWESI TENGAH","KAB. PARIGI MOUTONG","Sausu","PLW20905",58,6,45,8
5032,"SULAWESI TENGAH","KAB. PARIGI MOUTONG","Tinombo","PLW20906",58,6,45,8
5033,"SULAWESI TENGAH","KAB. PARIGI MOUTONG","Tinombo Selatan","PLW20907",58,6,45,8
5034,"SULAWESI TENGAH","KAB. PARIGI MOUTONG","Tomini","PLW20908",58,6,45,8
5035,"SULAWESI TENGAH","KAB. PARIGI MOUTONG","Torue","PLW20909",58,6,45,8
5036,"SULAWESI TENGAH","KAB. POSO","Lage","PLW20206",66,6,55,8
5037,"SULAWESI TENGAH","KAB. POSO","Lore Selatan","PLW20209",66,6,55,8
5038,"SULAWESI TENGAH","KAB. POSO","Lore Tengah","PLW20221",66,6,55,8
5039,"SULAWESI TENGAH","KAB. POSO","Lore Utara","PLW20208",66,6,55,8
5040,"SULAWESI TENGAH","KAB. POSO","Pamona Selatan","PLW20212",66,6,55,8
5041,"SULAWESI TENGAH","KAB. POSO","Pamona Timur","PLW20222",66,6,55,8
5042,"SULAWESI TENGAH","KAB. POSO","Pamona Utara","PLW20213",66,6,55,8
5043,"SULAWESI TENGAH","KAB. POSO","Poso Kota","PLW20200",51,4,43,6
5044,"SULAWESI TENGAH","KAB. POSO","Poso Pesisir","PLW20215",51,4,43,6
5045,"SULAWESI TENGAH","KAB. TOJO UNA-UNA","Ampana Kota","PLW21000",51,3,43,5
5046,"SULAWESI TENGAH","KAB. TOJO UNA-UNA","Ampana Tete","PLW21001",51,3,43,5
5047,"SULAWESI TENGAH","KAB. TOJO UNA-UNA","Togean","PLW21002",63,5,53,7
5048,"SULAWESI TENGAH","KAB. TOJO UNA-UNA","Tojo","PLW21003",63,5,53,7
5049,"SULAWESI TENGAH","KAB. TOJO UNA-UNA","Tojo Barat","PLW21004",63,5,53,7
5050,"SULAWESI TENGAH","KAB. TOJO UNA-UNA","Ulu Bongka","PLW21005",63,5,53,7
5051,"SULAWESI TENGAH","KAB. TOJO UNA-UNA","Una-Una","PLW21006",51,3,43,5
5052,"SULAWESI TENGAH","KAB. TOJO UNA-UNA","Walea Kepulauan","PLW21007",63,5,53,7
5053,"SULAWESI TENGAH","KAB. TOLI-TOLI","Baolan","PLW20311",63,6,53,8
5054,"SULAWESI TENGAH","KAB. TOLI-TOLI","Basidondo","PLW20313",63,6,53,8
5055,"SULAWESI TENGAH","KAB. TOLI-TOLI","Dampal Selatan","PLW20305",63,6,53,8
5056,"SULAWESI TENGAH","KAB. TOLI-TOLI","Dampal Utara","PLW20304",63,6,53,8
5057,"SULAWESI TENGAH","KAB. TOLI-TOLI","Dondo","PLW20306",63,6,53,8
5058,"SULAWESI TENGAH","KAB. TOLI-TOLI","Galang","PLW20307",63,6,53,8
5059,"SULAWESI TENGAH","KAB. TOLI-TOLI","Lampasio","PLW20314",63,6,53,8
5060,"SULAWESI TENGAH","KAB. TOLI-TOLI","Ogo Deide","PLW20315",63,6,53,8
5061,"SULAWESI TENGAH","KAB. TOLI-TOLI","Utara Toli-Toli","PLW20310",51,4,43,6
5062,"SULAWESI TENGAH","KAB. TOLI-TOLI","Toli - Toli","PLW20300",51,4,43,6
5063,"SULAWESI TENGAH","KOTA PALU","Palu","PLW10000",35,2,29,4
5064,"SULAWESI TENGAH","KOTA PALU","Palu Barat","PLW10017",35,2,29,4
5065,"SULAWESI TENGAH","KOTA PALU","Palu Selatan","PLW10018",35,2,29,4
5066,"SULAWESI TENGAH","KOTA PALU","Palu Timur","PLW10019",35,2,29,4
5067,"SULAWESI TENGAH","KOTA PALU","Palu Utara","PLW10020",35,2,29,4
5068,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Bintauna","MDC20101",67,6,63,8
5069,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Bolaang","MDC20102",58,6,52,8
5070,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Bolang Itang","MDC20103",67,6,63,8
5071,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Bolang Uki","MDC20104",67,6,63,8
5072,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Dumoga Barat","MDC20115",67,6,63,8
5073,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Dumoga Timur","MDC20116",67,6,63,8
5074,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Dumoga Utara","MDC20117",67,6,63,8
5075,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Kaidipang","MDC20106",67,6,63,8
5076,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Kotabunan","MDC20107",67,6,63,8
5077,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Kotamobagu","MDC20100",58,4,52,6
5078,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Lolak","MDC20109",67,6,63,8
5079,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Lolayan","MDC20108",67,6,63,8
5080,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Modayag","MDC20110",67,6,63,8
5081,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Nuangan","MDC20118",67,6,63,8
5082,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Passi","MDC20111",67,6,63,8
5083,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Pinogaluman","MDC20119",67,6,63,8
5084,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Pinolosian","MDC20112",67,6,63,8
5085,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Poigar","MDC20113",67,6,63,8
5086,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Posigadan","MDC20120",67,6,63,8
5087,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW","Sangtombolang","MDC20114",67,6,63,8
5088,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW UTARA","Bintauna","MDC20601",67,5,61,7
5089,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW UTARA","Bolaang Itang Barat","MDC20602",67,5,61,7
5090,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW UTARA","Bolaang Itang Timur","MDC20603",67,5,61,7
5091,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW UTARA","Boroko","MDC20600",58,3,52,5
5092,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW UTARA","Kaidipang","MDC20604",67,5,61,7
5093,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW UTARA","Pinogaluman","MDC20605",67,5,61,7
5094,"SULAWESI UTARA","KAB. BOLAANG MONGONDOW UTARA","Sangkub","MDC20606",67,5,61,7
5095,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Biaro","MDC20216",67,6,62,8
5096,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Kendahe","MDC20204",67,6,62,8
5097,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Manganitu","MDC20206",67,6,62,8
5098,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Manganitu Selatan","MDC20217",67,6,62,8
5099,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Nusa Tabukan","MDC20218",67,6,62,8
5100,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Siau Barat","MDC20210",67,6,62,8
5101,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Siau Barat Selatan","MDC20219",67,6,62,8
5102,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Siau Timur","MDC20209",67,6,62,8
5103,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Siau Timur Selatan","MDC20220",67,6,62,8
5104,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Tabukan Selatan","MDC20212",67,6,62,8
5105,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Tabukan Tengah","MDC20213",67,6,62,8
5106,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Tabukan Utara","MDC20211",67,6,62,8
5107,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Tagulandang","MDC20214",67,6,62,8
5108,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Tagulandang Utara","MDC20221",67,6,62,8
5109,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Tahuna","MDC20200",58,4,53,6
5110,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Tamako","MDC20215",67,6,62,8
5111,"SULAWESI UTARA","KAB. KEPULAUAN SANGIHE","Tatoareng","MDC20222",67,6,62,8
5112,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","Beo","MDC20701",67,6,62,8
5113,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","Essang","MDC20702",67,6,62,8
5114,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","Gemeh","MDC20703",67,6,62,8
5115,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","Kabaruan","MDC20704",67,6,62,8
5116,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","Lirung","MDC20705",67,6,62,8
5117,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","Melonguane","MDC20700",67,4,62,6
5118,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","Nanusa","MDC20707",67,6,62,8
5119,"SULAWESI UTARA","KAB. KEPULAUAN TALAUD","Rainis","MDC20708",67,6,62,8
5120,"SULAWESI UTARA","KAB. MINAHASA","Eris","MDC20302",62,5,54,7
5121,"SULAWESI UTARA","KAB. MINAHASA","Kakas","MDC20303",62,5,54,7
5122,"SULAWESI UTARA","KAB. MINAHASA","Kawangkoan","MDC20304",62,5,54,7
5123,"SULAWESI UTARA","KAB. MINAHASA","Kombi","MDC20305",62,5,54,7
5124,"SULAWESI UTARA","KAB. MINAHASA","Langowan Barat","MDC20313",62,5,54,7
5125,"SULAWESI UTARA","KAB. MINAHASA","Langowan Selatan","MDC20314",62,5,54,7
5126,"SULAWESI UTARA","KAB. MINAHASA","Langowan Timur","MDC20315",62,5,54,7
5127,"SULAWESI UTARA","KAB. MINAHASA","Lembean Timur","MDC20316",62,5,54,7
5128,"SULAWESI UTARA","KAB. MINAHASA","Pineleng","MDC20317",62,5,54,7
5129,"SULAWESI UTARA","KAB. MINAHASA","Remboken","MDC20308",62,5,54,7
5130,"SULAWESI UTARA","KAB. MINAHASA","Sonder","MDC20309",62,5,54,7
5131,"SULAWESI UTARA","KAB. MINAHASA","Tombariri","MDC20318",62,5,54,7
5132,"SULAWESI UTARA","KAB. MINAHASA","Tombulu","MDC20319",62,5,54,7
5133,"SULAWESI UTARA","KAB. MINAHASA","Tompaso","MDC20311",62,5,54,7
5134,"SULAWESI UTARA","KAB. MINAHASA","Tondano","MDC20300",47,3,41,5
5135,"SULAWESI UTARA","KAB. MINAHASA","Tondano Barat","MDC20320",47,3,41,5
5136,"SULAWESI UTARA","KAB. MINAHASA","Tondano Selatan","MDC20321",47,3,41,5
5137,"SULAWESI UTARA","KAB. MINAHASA","Tondano Timur","MDC20322",47,3,41,5
5138,"SULAWESI UTARA","KAB. MINAHASA","Tondano Utara","MDC20323",47,3,41,5
5139,"SULAWESI UTARA","KAB. MINAHASA UTARA","Airmadidi","MDC20800",61,4,53,6
5140,"SULAWESI UTARA","KAB. MINAHASA UTARA","Dimembe","MDC20801",67,6,63,8
5141,"SULAWESI UTARA","KAB. MINAHASA UTARA","Kalawat","MDC20802",67,6,63,8
5142,"SULAWESI UTARA","KAB. MINAHASA UTARA","Kauditan","MDC20803",67,6,63,8
5143,"SULAWESI UTARA","KAB. MINAHASA UTARA","Kema","MDC20804",67,6,63,8
5144,"SULAWESI UTARA","KAB. MINAHASA UTARA","Likupang Barat","MDC20805",67,6,63,8
5145,"SULAWESI UTARA","KAB. MINAHASA UTARA","Likupang Timur","MDC20806",67,6,63,8
5146,"SULAWESI UTARA","KAB. MINAHASA UTARA","Wori","MDC20807",67,6,63,8
5147,"SULAWESI UTARA","KAB. MINAHASA SELATAN","Amurang","MDC20900",47,3,41,5
5148,"SULAWESI UTARA","KAB. MINAHASA SELATAN","Modoinding","MDC20901",62,5,54,7
5149,"SULAWESI UTARA","KAB. MINAHASA SELATAN","Motoling","MDC20902",62,5,54,7
5150,"SULAWESI UTARA","KAB. MINAHASA SELATAN","Ranoyapo","MDC20903",62,5,54,7
5151,"SULAWESI UTARA","KAB. MINAHASA SELATAN","Sinon Sayang","MDC20904",62,5,54,7
5152,"SULAWESI UTARA","KAB. MINAHASA SELATAN","Tareran","MDC20905",62,5,54,7
5153,"SULAWESI UTARA","KAB. MINAHASA SELATAN","Tenga","MDC20906",62,5,54,7
5154,"SULAWESI UTARA","KAB. MINAHASA SELATAN","Tombasian","MDC20907",62,5,54,7
5155,"SULAWESI UTARA","KAB. MINAHASA SELATAN","Tompaso Baru","MDC20908",62,5,54,7
5156,"SULAWESI UTARA","KAB. MINAHASA SELATAN","Tumpaan","MDC20909",62,5,54,7
5157,"SULAWESI UTARA","KAB. MINAHASA TENGGARA","Ratahan","MDC21000",61,4,53,6
5158,"SULAWESI UTARA","KAB. MINAHASA TENGGARA","Belang","MDC21001",67,6,63,8
5159,"SULAWESI UTARA","KAB. MINAHASA TENGGARA","Tombatu","MDC21002",67,6,63,8
5160,"SULAWESI UTARA","KAB. MINAHASA TENGGARA","Touluaan","MDC21003",67,6,63,8
5161,"SULAWESI UTARA","KAB. MINAHASA TENGGARA","Ratatotok","MDC21004",67,6,63,8
5162,"SULAWESI UTARA","KAB. MINAHASA TENGGARA","Pusomaen","MDC21005",67,6,63,8
5163,"SULAWESI UTARA","KOTA BITUNG","Bitung","MDC20400",46,4,37,6
5164,"SULAWESI UTARA","KOTA BITUNG","Bitung Barat","MDC20401",46,4,37,6
5165,"SULAWESI UTARA","KOTA BITUNG","Bitung Selatan","MDC20402",46,4,37,6
5166,"SULAWESI UTARA","KOTA BITUNG","Bitung Tengah","MDC20403",46,4,37,6
5167,"SULAWESI UTARA","KOTA BITUNG","Bitung Timur","MDC20404",46,4,37,6
5168,"SULAWESI UTARA","KOTA BITUNG","Bitung Utara","MDC20405",46,4,37,6
5169,"SULAWESI UTARA","KOTA MANADO","Bunaken","MDC10021",40,2,35,4
5170,"SULAWESI UTARA","KOTA MANADO","Malalayang","MDC10022",40,2,35,4
5171,"SULAWESI UTARA","KOTA MANADO","Manado","MDC10000",40,2,35,4
5172,"SULAWESI UTARA","KOTA MANADO","Mapanget","MDC10023",40,2,35,4
5173,"SULAWESI UTARA","KOTA MANADO","Sario","MDC10024",40,2,35,4
5174,"SULAWESI UTARA","KOTA MANADO","Singkil","MDC10025",40,2,35,4
5175,"SULAWESI UTARA","KOTA MANADO","Tikala","MDC10026",40,2,35,4
5176,"SULAWESI UTARA","KOTA MANADO","Tuminting","MDC10027",40,2,35,4
5177,"SULAWESI UTARA","KOTA MANADO","Wanea","MDC10028",40,2,35,4
5178,"SULAWESI UTARA","KOTA MANADO","Wenang","MDC10029",40,2,35,4
5179,"SULAWESI UTARA","KOTA TOMOHON","Tomohon","MDC21100",47,3,41,5
5180,"SULAWESI UTARA","KOTA TOMOHON","Tomohon Barat","MDC21101",47,3,41,5
5181,"SULAWESI UTARA","KOTA TOMOHON","Tomohon Selatan","MDC21102",47,3,41,5
5182,"SULAWESI UTARA","KOTA TOMOHON","Tomohon Tengah","MDC21103",47,3,41,5
5183,"SULAWESI UTARA","KOTA TOMOHON","Tomohon Timur","MDC21104",47,3,41,5
5184,"SULAWESI UTARA","KOTA TOMOHON","Tomohon Utara","MDC21105",47,3,41,5
5185,"SULAWESI BARAT","KAB. MAJENE","Banggae","UPG20904",52,5,46,7
5186,"SULAWESI BARAT","KAB. MAJENE","Majene","UPG20900",43,3,35,5
5187,"SULAWESI BARAT","KAB. MAJENE","Malunda","UPG20901",52,5,46,7
5188,"SULAWESI BARAT","KAB. MAJENE","Pamboang","UPG20902",52,5,46,7
5189,"SULAWESI BARAT","KAB. MAJENE","Sendana","UPG20903",52,5,46,7
5190,"SULAWESI BARAT","KAB. MAMASA","Aralle","UPG23401",58,6,51,8
5191,"SULAWESI BARAT","KAB. MAMASA","Mamasa","UPG23400",48,4,40,6
5192,"SULAWESI BARAT","KAB. MAMASA","Mambi","UPG23402",58,6,51,8
5193,"SULAWESI BARAT","KAB. MAMASA","Messawa","UPG23403",58,6,51,8
5194,"SULAWESI BARAT","KAB. MAMASA","Pana","UPG23404",58,6,51,8
5195,"SULAWESI BARAT","KAB. MAMASA","Nosu","UPG23405",58,6,51,8
5196,"SULAWESI BARAT","KAB. MAMASA","Sesena Padang","UPG23406",58,6,51,8
5197,"SULAWESI BARAT","KAB. MAMASA","Sumarorong","UPG23407",58,6,51,8
5198,"SULAWESI BARAT","KAB. MAMASA","Tabang","UPG23408",58,6,51,8
5199,"SULAWESI BARAT","KAB. MAMASA","Tabulahan","UPG23409",58,6,51,8
5200,"SULAWESI BARAT","KAB. MAMASA","Tanduk Kalua","UPG23410",58,6,51,8
5201,"SULAWESI BARAT","KAB. MAMUJU","Bonehau","UPG20706",41,4,33,6
5202,"SULAWESI BARAT","KAB. MAMUJU","Budong-Budong","UPG20701",41,4,33,6
5203,"SULAWESI BARAT","KAB. MAMUJU","Kalukku","UPG20703",41,4,33,6
5204,"SULAWESI BARAT","KAB. MAMUJU","Kalumpang","UPG20702",41,4,33,6
5205,"SULAWESI BARAT","KAB. MAMUJU","Karossa","UPG20707",41,4,33,6
5206,"SULAWESI BARAT","KAB. MAMUJU","Mamuju","UPG20700",32,2,26,4
5207,"SULAWESI BARAT","KAB. MAMUJU","Pangale","UPG20708",41,4,33,6
5208,"SULAWESI BARAT","KAB. MAMUJU","Papalang","UPG20709",41,4,33,6
5209,"SULAWESI BARAT","KAB. MAMUJU","Sampaga","UPG20710",41,4,33,6
5210,"SULAWESI BARAT","KAB. MAMUJU","Simboro dan Kepulauan","UPG20711",41,4,33,6
5211,"SULAWESI BARAT","KAB. MAMUJU","Tappalang","UPG20705",41,4,33,6
5212,"SULAWESI BARAT","KAB. MAMUJU","Tapalang Barat","UPG20712",41,4,33,6
5213,"SULAWESI BARAT","KAB. MAMUJU","Tobadak","UPG20713",41,4,33,6
5214,"SULAWESI BARAT","KAB. MAMUJU","Tommo","UPG20714",41,4,33,6
5215,"SULAWESI BARAT","KAB. MAMUJU","Topoyo","UPG20715",41,4,33,6
5216,"SULAWESI BARAT","KAB. MAMUJU UTARA","Bambalamotu","UPG23501",59,5,53,7
5217,"SULAWESI BARAT","KAB. MAMUJU UTARA","Baras","UPG23502",59,5,53,7
5218,"SULAWESI BARAT","KAB. MAMUJU UTARA","Pasangkayu","UPG23500",50,3,42,5
5219,"SULAWESI BARAT","KAB. MAMUJU UTARA","Sarudu","UPG23503",59,5,53,7
5220,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Allu","UPG21209",55,5,48,7
5221,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Anreapi","UPG21210",55,5,48,7
5222,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Balanipa","UPG21211",55,5,48,7
5223,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Binuang","UPG21212",55,5,48,7
5224,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Campalagian","UPG21201",55,5,48,7
5225,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Limboro","UPG21213",55,5,48,7
5226,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Luyo","UPG21214",55,5,48,7
5227,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Mapilli","UPG21215",55,5,48,7
5228,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Matakali","UPG21216",55,5,48,7
5229,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Matangnga","UPG21217",55,5,48,7
5230,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Polewali","UPG21200",43,3,36,5
5231,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Tapango","UPG21218",55,5,48,7
5232,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Tinambung","UPG21206",55,5,48,7
5233,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Tutallu","UPG21207",55,5,48,7
5234,"SULAWESI BARAT","KAB. POLEWALI MANDAR","Wonomulyo","UPG21208",55,5,48,7
5235,"MALUKU","KAB. BURU","Air Buaya / Buru Utara Barat","AMQ20301",92,7,82,9
